	highly_variable
ENSG00000186314	False
ENSG00000186318	True
ENSG00000186326	False
ENSG00000186329	True
ENSG00000186334	False
ENSG00000186335	False
ENSG00000186340	False
ENSG00000186350	True
ENSG00000186352	False
ENSG00000186364	False
ENSG00000186376	False
ENSG00000186377	False
ENSG00000186393	False
ENSG00000186395	False
ENSG00000186399	False
ENSG00000186407	False
ENSG00000186409	False
ENSG00000186416	False
ENSG00000186417	False
ENSG00000186431	False
ENSG00000186432	False
ENSG00000186439	True
ENSG00000186440	False
ENSG00000186442	False
ENSG00000186446	False
ENSG00000186448	False
ENSG00000186451	False
ENSG00000186452	False
ENSG00000186453	False
ENSG00000186458	True
ENSG00000186462	False
ENSG00000186468	False
ENSG00000186469	False
ENSG00000186470	True
ENSG00000186471	False
ENSG00000186472	False
ENSG00000186474	True
ENSG00000186479	True
ENSG00000186480	True
ENSG00000186487	False
ENSG00000186493	True
ENSG00000186496	False
ENSG00000186501	False
ENSG00000186509	False
ENSG00000186510	False
ENSG00000186513	False
ENSG00000186517	False
ENSG00000186522	False
ENSG00000186523	False
ENSG00000186526	False
ENSG00000186529	True
ENSG00000186532	False
ENSG00000186562	False
ENSG00000186564	False
ENSG00000186566	False
ENSG00000186567	False
ENSG00000186572	False
ENSG00000186575	True
ENSG00000186577	False
ENSG00000186583	False
ENSG00000186591	False
ENSG00000186599	False
ENSG00000186603	False
ENSG00000186625	False
ENSG00000186628	False
ENSG00000186635	False
ENSG00000186638	False
ENSG00000186642	False
ENSG00000186652	False
ENSG00000186654	True
ENSG00000186660	False
ENSG00000186665	False
ENSG00000186666	False
ENSG00000186675	False
ENSG00000186684	False
ENSG00000186687	False
ENSG00000186710	False
ENSG00000186714	False
ENSG00000186716	False
ENSG00000186723	False
ENSG00000186732	False
ENSG00000186765	False
ENSG00000186766	False
ENSG00000186767	True
ENSG00000186777	True
ENSG00000186787	True
ENSG00000186788	False
ENSG00000186790	False
ENSG00000186792	False
ENSG00000186795	False
ENSG00000186803	True
ENSG00000186806	False
ENSG00000186810	False
ENSG00000186812	False
ENSG00000186814	False
ENSG00000186815	False
ENSG00000186818	False
ENSG00000186827	False
ENSG00000186832	True
ENSG00000186834	False
ENSG00000186838	True
ENSG00000186844	True
ENSG00000186847	False
ENSG00000186854	False
ENSG00000186860	False
ENSG00000186862	False
ENSG00000186866	False
ENSG00000186867	True
ENSG00000186868	False
ENSG00000186871	False
ENSG00000186881	False
ENSG00000186889	False
ENSG00000186891	True
ENSG00000186895	True
ENSG00000186897	False
ENSG00000186907	False
ENSG00000186908	False
ENSG00000186910	True
ENSG00000186912	False
ENSG00000186918	False
ENSG00000186919	False
ENSG00000186924	False
ENSG00000186925	True
ENSG00000186930	False
ENSG00000186943	False
ENSG00000186951	False
ENSG00000186952	False
ENSG00000186965	True
ENSG00000186967	True
ENSG00000186970	False
ENSG00000186971	False
ENSG00000186973	False
ENSG00000186976	False
ENSG00000186977	True
ENSG00000186994	False
ENSG00000186998	False
ENSG00000187003	False
ENSG00000187005	True
ENSG00000187010	False
ENSG00000187017	False
ENSG00000187021	False
ENSG00000187024	False
ENSG00000187026	False
ENSG00000187033	False
ENSG00000187037	True
ENSG00000187045	False
ENSG00000187048	False
ENSG00000187049	True
ENSG00000187051	False
ENSG00000187054	False
ENSG00000187068	False
ENSG00000187079	False
ENSG00000187080	False
ENSG00000187082	True
ENSG00000187091	False
ENSG00000187094	False
ENSG00000187097	False
ENSG00000187098	True
ENSG00000187105	False
ENSG00000187109	False
ENSG00000187116	False
ENSG00000187118	False
ENSG00000187122	False
ENSG00000187123	False
ENSG00000187134	True
ENSG00000187135	True
ENSG00000187140	False
ENSG00000187144	False
ENSG00000187147	False
ENSG00000187151	False
ENSG00000187164	True
ENSG00000187166	False
ENSG00000187170	True
ENSG00000187173	True
ENSG00000187175	True
ENSG00000187180	True
ENSG00000187186	True
ENSG00000187187	False
ENSG00000187189	True
ENSG00000187191	True
ENSG00000187193	True
ENSG00000187210	True
ENSG00000187223	True
ENSG00000187231	True
ENSG00000187238	False
ENSG00000187239	True
ENSG00000187240	True
ENSG00000187242	False
ENSG00000187243	True
ENSG00000187244	True
ENSG00000187257	False
ENSG00000187258	True
ENSG00000187260	False
ENSG00000187266	False
ENSG00000187268	True
ENSG00000187272	False
ENSG00000187288	False
ENSG00000187323	False
ENSG00000187325	True
ENSG00000187372	False
ENSG00000187391	False
ENSG00000187398	False
ENSG00000187416	False
ENSG00000187446	False
ENSG00000187474	True
ENSG00000187475	False
ENSG00000187479	False
ENSG00000187486	False
ENSG00000187492	False
ENSG00000187498	True
ENSG00000187510	False
ENSG00000187514	False
ENSG00000187516	False
ENSG00000187522	False
ENSG00000187527	False
ENSG00000187531	False
ENSG00000187533	True
ENSG00000187535	False
ENSG00000187545	False
ENSG00000187546	True
ENSG00000187550	False
ENSG00000187553	False
ENSG00000187554	False
ENSG00000187555	False
ENSG00000187556	False
ENSG00000187559	False
ENSG00000187566	False
ENSG00000187569	False
ENSG00000187581	False
ENSG00000187583	False
ENSG00000187595	False
ENSG00000187600	False
ENSG00000187601	True
ENSG00000187605	False
ENSG00000187607	False
ENSG00000187608	True
ENSG00000187609	False
ENSG00000187612	False
ENSG00000187616	True
ENSG00000187624	False
ENSG00000187626	False
ENSG00000187627	False
ENSG00000187630	False
ENSG00000187634	True
ENSG00000187642	False
ENSG00000187650	False
ENSG00000187658	True
ENSG00000187664	False
ENSG00000187672	False
ENSG00000187676	False
ENSG00000187678	True
ENSG00000187682	False
ENSG00000187688	False
ENSG00000187689	True
ENSG00000187690	True
ENSG00000187699	False
ENSG00000187701	False
ENSG00000187713	False
ENSG00000187714	True
ENSG00000187715	True
ENSG00000187720	True
ENSG00000187726	False
ENSG00000187730	False
ENSG00000187733	True
ENSG00000187735	False
ENSG00000187736	False
ENSG00000187741	True
ENSG00000187742	False
ENSG00000187747	False
ENSG00000187753	False
ENSG00000187758	False
ENSG00000187764	False
ENSG00000187766	False
ENSG00000187772	True
ENSG00000187773	True
ENSG00000187775	False
ENSG00000187778	False
ENSG00000187783	False
ENSG00000187790	False
ENSG00000187792	False
ENSG00000187796	False
ENSG00000187800	False
ENSG00000187801	False
ENSG00000187806	False
ENSG00000187808	False
ENSG00000187821	False
ENSG00000187823	False
ENSG00000187824	False
ENSG00000187833	False
ENSG00000187837	True
ENSG00000187838	False
ENSG00000187840	True
ENSG00000187848	False
ENSG00000187855	False
ENSG00000187857	False
ENSG00000187860	False
ENSG00000187862	False
ENSG00000187866	False
ENSG00000187867	False
ENSG00000187871	False
ENSG00000187889	False
ENSG00000187902	False
ENSG00000187905	False
ENSG00000187908	False
ENSG00000187912	False
ENSG00000187918	False
ENSG00000187922	False
ENSG00000187942	False
ENSG00000187944	False
ENSG00000187951	False
ENSG00000187954	False
ENSG00000187955	False
ENSG00000187957	True
ENSG00000187959	False
ENSG00000187961	False
ENSG00000187969	False
ENSG00000187980	False
ENSG00000187987	False
ENSG00000187994	False
ENSG00000187997	False
ENSG00000188000	False
ENSG00000188001	False
ENSG00000188004	False
ENSG00000188010	False
ENSG00000188011	False
ENSG00000188015	True
ENSG00000188021	True
ENSG00000188026	False
ENSG00000188033	False
ENSG00000188037	False
ENSG00000188038	False
ENSG00000188039	False
ENSG00000188042	True
ENSG00000188050	False
ENSG00000188051	False
ENSG00000188056	False
ENSG00000188060	False
ENSG00000188064	True
ENSG00000188070	False
ENSG00000188076	False
ENSG00000188086	True
ENSG00000188092	False
ENSG00000188095	False
ENSG00000188100	True
ENSG00000188107	False
ENSG00000188112	True
ENSG00000188120	True
ENSG00000188124	False
ENSG00000188130	True
ENSG00000188133	True
ENSG00000188152	False
ENSG00000188153	True
ENSG00000188155	False
ENSG00000188157	True
ENSG00000188158	False
ENSG00000188162	False
ENSG00000188163	False
ENSG00000188167	False
ENSG00000188171	True
ENSG00000188175	False
ENSG00000188176	False
ENSG00000188177	False
ENSG00000188186	False
ENSG00000188191	True
ENSG00000188199	False
ENSG00000188211	False
ENSG00000188215	False
ENSG00000188219	False
ENSG00000188227	True
ENSG00000188229	False
ENSG00000188234	False
ENSG00000188243	False
ENSG00000188257	True
ENSG00000188263	False
ENSG00000188266	False
ENSG00000188269	True
ENSG00000188277	False
ENSG00000188282	False
ENSG00000188283	False
ENSG00000188290	True
ENSG00000188293	True
ENSG00000188295	False
ENSG00000188305	False
ENSG00000188306	False
ENSG00000188312	False
ENSG00000188313	True
ENSG00000188315	False
ENSG00000188316	False
ENSG00000188321	True
ENSG00000188322	False
ENSG00000188324	False
ENSG00000188334	False
ENSG00000188338	False
ENSG00000188340	False
ENSG00000188342	False
ENSG00000188343	True
ENSG00000188352	True
ENSG00000188368	False
ENSG00000188372	True
ENSG00000188373	True
ENSG00000188375	False
ENSG00000188379	False
ENSG00000188385	False
ENSG00000188386	False
ENSG00000188389	False
ENSG00000188393	False
ENSG00000188394	False
ENSG00000188396	False
ENSG00000188404	False
ENSG00000188408	False
ENSG00000188419	False
ENSG00000188425	False
ENSG00000188428	False
ENSG00000188452	False
ENSG00000188467	False
ENSG00000188483	True
ENSG00000188486	True
ENSG00000188487	False
ENSG00000188488	False
ENSG00000188493	False
ENSG00000188501	False
ENSG00000188505	False
ENSG00000188508	False
ENSG00000188517	False
ENSG00000188522	True
ENSG00000188523	False
ENSG00000188529	False
ENSG00000188536	False
ENSG00000188542	False
ENSG00000188549	True
ENSG00000188554	False
ENSG00000188558	False
ENSG00000188559	False
ENSG00000188566	False
ENSG00000188573	False
ENSG00000188580	False
ENSG00000188581	False
ENSG00000188582	False
ENSG00000188603	False
ENSG00000188610	False
ENSG00000188611	False
ENSG00000188612	False
ENSG00000188613	False
ENSG00000188624	False
ENSG00000188626	False
ENSG00000188629	False
ENSG00000188636	True
ENSG00000188641	True
ENSG00000188647	False
ENSG00000188649	False
ENSG00000188655	False
ENSG00000188659	False
ENSG00000188672	False
ENSG00000188674	False
ENSG00000188676	False
ENSG00000188677	True
ENSG00000188687	False
ENSG00000188690	False
ENSG00000188691	True
ENSG00000188694	False
ENSG00000188706	False
ENSG00000188707	True
ENSG00000188710	False
ENSG00000188716	False
ENSG00000188725	False
ENSG00000188729	True
ENSG00000188730	True
ENSG00000188732	True
ENSG00000188735	False
ENSG00000188738	False
ENSG00000188739	False
ENSG00000188747	False
ENSG00000188760	False
ENSG00000188761	False
ENSG00000188763	False
ENSG00000188766	False
ENSG00000188770	False
ENSG00000188771	False
ENSG00000188778	False
ENSG00000188779	False
ENSG00000188782	False
ENSG00000188783	False
ENSG00000188784	True
ENSG00000188785	True
ENSG00000188786	False
ENSG00000188800	False
ENSG00000188803	True
ENSG00000188807	False
ENSG00000188811	False
ENSG00000188816	False
ENSG00000188817	False
ENSG00000188818	False
ENSG00000188820	False
ENSG00000188822	False
ENSG00000188827	False
ENSG00000188828	False
ENSG00000188833	False
ENSG00000188846	False
ENSG00000188848	True
ENSG00000188859	False
ENSG00000188868	False
ENSG00000188869	False
ENSG00000188878	False
ENSG00000188883	True
ENSG00000188886	False
ENSG00000188895	False
ENSG00000188897	False
ENSG00000188906	False
ENSG00000188916	False
ENSG00000188917	False
ENSG00000188921	False
ENSG00000188931	False
ENSG00000188937	True
ENSG00000188938	True
ENSG00000188958	False
ENSG00000188959	False
ENSG00000188976	False
ENSG00000188981	False
ENSG00000188984	True
ENSG00000188986	False
ENSG00000188992	False
ENSG00000188993	False
ENSG00000188994	False
ENSG00000188996	False
ENSG00000188997	False
ENSG00000189001	False
ENSG00000189007	False
ENSG00000189013	False
ENSG00000189023	True
ENSG00000189030	False
ENSG00000189037	False
ENSG00000189042	True
ENSG00000189043	False
ENSG00000189046	False
ENSG00000189050	False
ENSG00000189051	False
ENSG00000189052	False
ENSG00000189056	False
ENSG00000189057	True
ENSG00000189058	False
ENSG00000189060	True
ENSG00000189064	True
ENSG00000189067	True
ENSG00000189068	True
ENSG00000189077	False
ENSG00000189079	False
ENSG00000189090	True
ENSG00000189091	False
ENSG00000189099	False
ENSG00000189108	False
ENSG00000189114	False
ENSG00000189120	False
ENSG00000189127	False
ENSG00000189129	False
ENSG00000189132	False
ENSG00000189134	False
ENSG00000189139	False
ENSG00000189143	True
ENSG00000189144	False
ENSG00000189152	False
ENSG00000189157	False
ENSG00000189159	False
ENSG00000189164	False
ENSG00000189167	False
ENSG00000189169	False
ENSG00000189171	True
ENSG00000189180	False
ENSG00000189181	False
ENSG00000189182	True
ENSG00000189184	True
ENSG00000189186	True
ENSG00000189190	True
ENSG00000189195	False
ENSG00000189221	True
ENSG00000189227	False
ENSG00000189233	False
ENSG00000189241	True
ENSG00000189252	False
ENSG00000189253	True
ENSG00000189266	False
ENSG00000189269	False
ENSG00000189280	True
ENSG00000189283	False
ENSG00000189292	False
ENSG00000189298	False
ENSG00000189299	True
ENSG00000189306	False
ENSG00000189308	False
ENSG00000189319	False
ENSG00000189320	True
ENSG00000189325	True
ENSG00000189326	False
ENSG00000189334	True
ENSG00000189337	True
ENSG00000189339	False
ENSG00000189357	False
ENSG00000189362	False
ENSG00000189366	True
ENSG00000189369	True
ENSG00000189375	False
ENSG00000189376	False
ENSG00000189377	False
ENSG00000189401	False
ENSG00000189403	False
ENSG00000189409	False
ENSG00000189410	False
ENSG00000189420	False
ENSG00000189430	False
ENSG00000189433	True
ENSG00000196071	False
ENSG00000196072	False
ENSG00000196074	False
ENSG00000196081	False
ENSG00000196083	True
ENSG00000196090	False
ENSG00000196091	False
ENSG00000196092	False
ENSG00000196098	False
ENSG00000196099	False
ENSG00000196104	False
ENSG00000196109	True
ENSG00000196110	False
ENSG00000196116	False
ENSG00000196118	False
ENSG00000196119	False
ENSG00000196123	False
ENSG00000196126	False
ENSG00000196131	False
ENSG00000196132	False
ENSG00000196136	False
ENSG00000196139	True
ENSG00000196141	True
ENSG00000196150	False
ENSG00000196151	False
ENSG00000196152	False
ENSG00000196154	True
ENSG00000196155	True
ENSG00000196156	False
ENSG00000196159	False
ENSG00000196166	False
ENSG00000196169	False
ENSG00000196171	False
ENSG00000196172	False
ENSG00000196177	False
ENSG00000196182	False
ENSG00000196184	False
ENSG00000196187	True
ENSG00000196188	False
ENSG00000196189	False
ENSG00000196196	False
ENSG00000196199	False
ENSG00000196208	False
ENSG00000196209	False
ENSG00000196214	False
ENSG00000196218	True
ENSG00000196220	False
ENSG00000196224	False
ENSG00000196227	False
ENSG00000196228	True
ENSG00000196230	False
ENSG00000196233	False
ENSG00000196235	False
ENSG00000196236	False
ENSG00000196240	False
ENSG00000196242	False
ENSG00000196247	False
ENSG00000196248	False
ENSG00000196260	True
ENSG00000196262	False
ENSG00000196263	True
ENSG00000196266	False
ENSG00000196267	False
ENSG00000196268	False
ENSG00000196275	False
ENSG00000196277	False
ENSG00000196284	False
ENSG00000196289	False
ENSG00000196290	False
ENSG00000196296	False
ENSG00000196305	False
ENSG00000196312	False
ENSG00000196313	False
ENSG00000196323	False
ENSG00000196329	False
ENSG00000196335	False
ENSG00000196337	False
ENSG00000196338	False
ENSG00000196341	False
ENSG00000196344	True
ENSG00000196345	False
ENSG00000196350	True
ENSG00000196352	True
ENSG00000196353	False
ENSG00000196357	False
ENSG00000196358	False
ENSG00000196361	False
ENSG00000196363	False
ENSG00000196365	False
ENSG00000196367	False
ENSG00000196368	True
ENSG00000196369	True
ENSG00000196371	False
ENSG00000196372	False
ENSG00000196376	True
ENSG00000196378	False
ENSG00000196381	False
ENSG00000196387	True
ENSG00000196388	False
ENSG00000196391	False
ENSG00000196396	False
ENSG00000196405	True
ENSG00000196406	True
ENSG00000196407	False
ENSG00000196408	False
ENSG00000196411	True
ENSG00000196415	False
ENSG00000196417	False
ENSG00000196418	False
ENSG00000196419	False
ENSG00000196420	False
ENSG00000196422	True
ENSG00000196427	True
ENSG00000196428	False
ENSG00000196431	False
ENSG00000196433	False
ENSG00000196436	False
ENSG00000196437	False
ENSG00000196440	True
ENSG00000196449	False
ENSG00000196453	False
ENSG00000196455	False
ENSG00000196456	False
ENSG00000196458	False
ENSG00000196459	False
ENSG00000196460	True
ENSG00000196465	False
ENSG00000196466	False
ENSG00000196468	False
ENSG00000196470	False
ENSG00000196475	False
ENSG00000196476	False
ENSG00000196482	False
ENSG00000196497	True
ENSG00000196498	False
ENSG00000196502	True
ENSG00000196503	False
ENSG00000196504	False
ENSG00000196505	False
ENSG00000196507	True
ENSG00000196510	False
ENSG00000196511	False
ENSG00000196517	True
ENSG00000196526	True
ENSG00000196531	False
ENSG00000196535	True
ENSG00000196539	False
ENSG00000196542	True
ENSG00000196544	False
ENSG00000196547	True
ENSG00000196549	True
ENSG00000196550	False
ENSG00000196557	True
ENSG00000196562	True
ENSG00000196565	False
ENSG00000196569	False
ENSG00000196570	False
ENSG00000196576	True
ENSG00000196578	True
ENSG00000196581	True
ENSG00000196584	False
ENSG00000196586	True
ENSG00000196588	False
ENSG00000196591	False
ENSG00000196597	False
ENSG00000196600	True
ENSG00000196604	False
ENSG00000196605	False
ENSG00000196611	True
ENSG00000196616	False
ENSG00000196620	True
ENSG00000196628	False
ENSG00000196632	False
ENSG00000196636	True
ENSG00000196639	True
ENSG00000196642	False
ENSG00000196646	False
ENSG00000196652	False
ENSG00000196653	False
ENSG00000196655	False
ENSG00000196659	False
ENSG00000196660	True
ENSG00000196663	False
ENSG00000196664	False
ENSG00000196666	False
ENSG00000196670	False
ENSG00000196678	False
ENSG00000196683	False
ENSG00000196684	True
